Time,Light,Location,Behaviour
345.04,On,FarCorridor,Grooming
345.08,On,FarCorridor,Grooming
345.12,On,FarCorridor,Grooming
345.16,On,FarCorridor,Grooming
345.2,On,FarCorridor,Grooming
345.24,On,FarCorridor,Grooming
345.28,On,FarCorridor,Grooming
345.32,On,FarCorridor,Grooming
345.36,On,FarCorridor,Grooming
345.4,On,FarCorridor,Grooming
345.44,On,FarCorridor,Grooming
345.48,On,FarCorridor,Grooming
345.52,On,FarCorridor,Grooming
345.56,On,FarCorridor,Grooming
345.6,On,FarCorridor,Grooming
345.64,On,FarCorridor,Grooming
345.68,On,FarCorridor,Grooming
345.72,On,FarCorridor,Grooming
345.76,On,FarCorridor,Grooming
345.8,On,FarCorridor,Grooming
345.84,On,FarCorridor,Grooming
345.88,On,FarCorridor,Grooming
345.92,On,FarCorridor,Grooming
345.96,On,FarCorridor,Grooming
346,On,FarCorridor,Grooming
346.04,On,FarCorridor,Grooming
346.08,On,FarCorridor,Grooming
346.12,On,FarCorridor,Grooming
346.16,On,FarCorridor,Grooming
346.2,On,FarCorridor,Grooming
346.24,On,FarCorridor,Grooming
346.28,On,FarCorridor,Grooming
346.32,On,FarCorridor,Grooming
346.36,On,FarCorridor,Grooming
346.4,On,FarCorridor,Grooming
346.44,On,FarCorridor,Grooming
346.48,On,FarCorridor,Grooming
346.52,On,FarCorridor,Grooming
346.56,On,FarCorridor,Grooming
346.6,On,FarCorridor,Grooming
346.64,On,FarCorridor,Grooming
346.68,On,FarCorridor,Grooming
346.72,On,FarCorridor,Grooming
346.76,On,FarCorridor,Grooming
346.8,On,FarCorridor,Grooming
346.84,On,FarCorridor,Grooming
346.88,On,FarCorridor,Grooming
346.92,On,FarCorridor,Grooming
346.96,On,FarCorridor,Grooming
347,On,FarCorridor,locomotion
347.04,On,FarCorridor,locomotion
347.08,On,FarCorridor,locomotion
347.12,On,FarCorridor,locomotion
347.16,On,FarCorridor,locomotion
347.2,On,FarCorridor,locomotion
347.24,On,FarCorridor,locomotion
347.28,On,FarCorridor,locomotion
347.32,On,FarCorridor,locomotion
347.36,On,FarCorridor,locomotion
347.4,On,FarCorridor,locomotion
347.44,On,FarCorridor,locomotion
347.48,On,FarCorridor,locomotion
347.52,On,FarCorridor,locomotion
347.56,On,FarCorridor,locomotion
347.6,On,FarCorridor,locomotion
347.64,On,FarCorridor,locomotion
347.68,On,FarCorridor,locomotion
347.72,On,FarCorridor,locomotion
347.76,On,FarCorridor,locomotion
347.8,On,FarCorridor,locomotion
347.84,On,FarCorridor,locomotion
347.88,On,FarCorridor,locomotion
347.92,On,FarCorridor,locomotion
347.96,On,FarCorridor,locomotion
348,On,FarCorridor,locomotion
348.04,On,FarCorridor,locomotion
348.08,On,FarCorridor,locomotion
348.12,On,FarCorridor,locomotion
348.16,On,FarCorridor,locomotion
348.2,On,FarCorridor,locomotion
348.24,On,FarCorridor,locomotion
348.28,On,FarCorridor,locomotion
348.32,On,FarCorridor,locomotion
348.36,On,FarCorridor,locomotion
348.4,On,FarCorridor,locomotion
348.44,On,FarCorridor,locomotion
348.48,On,FarCorridor,locomotion
348.52,On,FarCorridor,locomotion
348.56,On,FarCorridor,locomotion
348.6,On,FarCorridor,locomotion
348.64,On,FarCorridor,locomotion
348.68,On,FarCorridor,locomotion
348.72,On,FarCorridor,locomotion
348.76,On,FarCorridor,locomotion
348.8,On,FarCorridor,locomotion
348.84,On,FarCorridor,locomotion
348.88,On,FarCorridor,locomotion
348.92,On,FarCorridor,locomotion
348.96,On,FarCorridor,locomotion
349,On,FarCorridor,locomotion
349.04,On,FarCorridor,locomotion
349.08,On,FarCorridor,locomotion
349.12,On,FarCorridor,locomotion
349.16,On,FarCorridor,locomotion
349.2,,,
349.24,,,
349.28,,,
349.32,,,
349.36,,,
349.4,,,
349.44,,,
349.48,,,
349.52,,,
349.56,,,
349.6,,,
349.64,,,
349.68,,,
349.72,,,
349.76,,,
349.8,,,
349.84,,,
349.88,,,
349.92,,,
349.96,,,
350,,,
350.04,,,
350.08,,,
350.12,,,
350.16,,,
350.2,,,
350.24,,,
350.28,,,
350.32,,,
350.36,,,
350.4,,,
350.44,,,
350.48,,,
350.52,,,
350.56,,,
350.6,,,
350.64,,,
350.68,,,
350.72,,,
350.76,,,
350.8,,,
350.84,,,
350.88,,,
350.92,,,
350.96,,,
351,,,
351.04,,,
351.08,,,
351.12,,,
351.16,,,
351.2,,,
351.24,,,
351.28,,,
351.32,,,
351.36,,,
351.4,,,
351.44,,,
351.48,,,
351.52,,,
351.56,,,
351.6,,,
351.64,,,
351.68,,,
351.72,,,
351.76,,,
351.8,,,
351.84,,,
351.88,,,
351.92,,,
351.96,,,
352,,,
352.04,,,
352.08,,,
352.12,,,
352.16,,,
352.2,,,
352.24,,,
352.28,,,
352.32,,,
352.36,,,
352.4,,,
352.44,,,
352.48,,,
352.52,,,
352.56,,,
352.6,,,
352.64,,,
352.68,,,
352.72,,,
352.76,,,
352.8,,,
352.84,,,
352.88,,,
352.92,,,
352.96,,,
353,,,
353.04,,,
353.08,,,
353.12,,,
353.16,,,
353.2,,,
353.24,,,
353.28,,,
353.32,,,
353.36,,,
353.4,,,
353.44,,,
353.48,,,
353.52,,,
353.56,,,
353.6,,,
353.64,,,
353.68,,,
353.72,,,
353.76,,,
353.8,,,
353.84,,,
353.88,,,
353.92,,,
353.96,,,
354,,,
354.04,,,
354.08,,,
354.12,,,
354.16,,,
354.2,,,
354.24,,,
354.28,,,
354.32,,,
354.36,,,
354.4,,,
354.44,,,
354.48,,,
354.52,,,
354.56,,,
354.6,,,
354.64,,,
354.68,,,
354.72,,,
354.76,,,
354.8,,,
354.84,,,
354.88,,,
354.92,,,
354.96,,,
355,,,
355.04,,,
355.08,,,
355.12,,,
355.16,,,
355.2,,,
355.24,,,
355.28,,,
355.32,,,
355.36,,,
355.4,,,
355.44,,,
355.48,,,
355.52,,,
355.56,,,
355.6,,,
355.64,,,
355.68,,,
355.72,,,
355.76,,,
355.8,,,
355.84,,,
355.88,,,
355.92,,,
355.96,,,
356,,,
356.04,,,
356.08,,,
356.12,,,
356.16,,,
356.2,,,
356.24,,,
356.28,,,
356.32,,,
356.36,,,
356.4,,,
356.44,,,
356.48,,,
356.52,,,
356.56,,,
356.6,,,
356.64,,,
356.68,,,
356.72,,,
356.76,,,
356.8,,,
356.84,,,
356.88,,,
356.92,,,
356.96,,,
357,,,
357.04,,,
357.08,,,
357.12,,,
357.16,,,
357.2,,,
357.24,,,
357.28,,,
357.32,,,
357.36,,,
357.4,,,
357.44,,,
357.48,,,
357.52,,,
357.56,,,
357.6,,,
357.64,,,
357.68,,,
357.72,,,
357.76,,,
357.8,,,
357.84,,,
357.88,,,
357.92,,,
357.96,,,
358,,,
358.04,,,
358.08,,,
358.12,,,
358.16,,,
358.2,,,
358.24,,,
358.28,,,
358.32,,,
358.36,,,
358.4,,,
358.44,,,
358.48,,,
358.52,,,
358.56,,,
358.6,,,
358.64,,,
358.68,,,
358.72,,,
358.76,,,
358.8,,,
358.84,,,
358.88,,,
358.92,,,
358.96,,,
359,,,
359.04,,,
359.08,,,
359.12,,,
359.16,,,
359.2,,,
359.24,,,
359.28,,,
359.32,,,
359.36,,,
359.4,,,
359.44,,,
359.48,,,
359.52,,,
359.56,,,
359.6,,,
359.64,,,
359.68,,,
359.72,,,
359.76,,,
359.8,,,
359.84,,,
359.88,,,
359.92,,,
359.96,,,
360,,,
360.04,,,
360.08,,,
360.12,,,
360.16,,,
360.2,,,
360.24,,,
360.28,,,
360.32,,,
360.36,,,
360.4,,,
360.44,,,
360.48,,,
360.52,,,
360.56,,,
360.6,,,
360.64,,,
360.68,,,
360.72,,,
360.76,,,
360.8,,,
360.84,,,
360.88,,,
360.92,,,
360.96,,,
361,On,FarCorridor,locomotion
361.04,On,FarCorridor,locomotion
361.08,On,FarCorridor,locomotion
361.12,On,FarCorridor,locomotion
361.16,On,FarCorridor,locomotion
361.2,On,FarCorridor,locomotion
361.24,On,FarCorridor,Rearing
361.28,On,FarCorridor,Rearing
361.32,On,FarCorridor,Rearing
361.36,On,FarCorridor,Rearing
361.4,On,FarCorridor,Rearing
361.44,On,FarCorridor,Rearing
361.48,On,FarCorridor,Rearing
361.52,On,FarCorridor,Rearing
361.56,On,FarCorridor,Rearing
361.6,On,FarCorridor,Rearing
361.64,On,FarCorridor,locomotion
361.68,On,FarCorridor,locomotion
361.72,On,FarCorridor,locomotion
361.76,On,FarCorridor,locomotion
361.8,On,FarCorridor,locomotion
361.84,On,FarCorridor,locomotion
361.88,On,FarCorridor,locomotion
361.92,On,FarCorridor,locomotion
361.96,On,CloseCorridor,Rearing
362,On,CloseCorridor,Rearing
362.04,On,CloseCorridor,Rearing
362.08,On,CloseCorridor,Rearing
362.12,On,CloseCorridor,Rearing
362.16,On,CloseCorridor,Rearing
362.2,On,CloseCorridor,Rearing
362.24,On,CloseCorridor,Rearing
362.28,On,CloseCorridor,Rearing
362.32,On,CloseCorridor,Rearing
362.36,On,CloseCorridor,Rearing
362.4,On,CloseCorridor,Rearing
362.44,On,CloseCorridor,Rearing
362.48,On,CloseCorridor,Rearing
362.52,On,CloseCorridor,Rearing
362.56,On,CloseCorridor,Rearing
362.6,On,CloseCorridor,Rearing
362.64,On,CloseCorridor,Rearing
362.68,On,CloseCorridor,Rearing
362.72,On,CloseCorridor,Rearing
362.76,On,CloseCorridor,Rearing
362.8,On,CloseCorridor,Rearing
362.84,On,CloseCorridor,Rearing
362.88,On,CloseCorridor,locomotion
362.92,On,CloseCorridor,locomotion
362.96,On,CloseCorridor,locomotion
363,On,CloseCorridor,locomotion
363.04,On,CloseCorridor,locomotion
363.08,On,CloseCorridor,locomotion
363.12,On,CloseCorridor,locomotion
363.16,On,CloseCorridor,locomotion
363.2,On,CloseCorridor,locomotion
363.24,On,CloseCorridor,locomotion
363.28,On,CloseCorridor,locomotion
363.32,On,CloseCorridor,locomotion
363.36,On,CloseCorridor,locomotion
363.4,On,CloseCorridor,locomotion
363.44,On,CloseCorridor,locomotion
363.48,On,CloseCorridor,Rearing
363.52,On,CloseCorridor,Rearing
363.56,On,CloseCorridor,Rearing
363.6,On,CloseCorridor,Rearing
363.64,On,CloseCorridor,Rearing
363.68,On,CloseCorridor,Rearing
363.72,On,CloseCorridor,Rearing
363.76,On,CloseCorridor,Rearing
363.8,On,CloseCorridor,Grooming
363.84,On,CloseCorridor,Grooming
363.88,On,CloseCorridor,Grooming
363.92,On,CloseCorridor,Grooming
363.96,On,CloseCorridor,Grooming
364,On,CloseCorridor,Grooming
364.04,On,CloseCorridor,locomotion
364.08,On,CloseCorridor,locomotion
364.12,On,CloseCorridor,locomotion
364.16,On,CloseCorridor,locomotion
364.2,On,CloseCorridor,locomotion
364.24,On,CloseCorridor,locomotion
364.28,On,CloseCorridor,ConspecificInvestigation
364.32,On,CloseCorridor,ConspecificInvestigation
364.36,On,CloseCorridor,ConspecificInvestigation
364.4,On,CloseCorridor,ConspecificInvestigation
364.44,On,CloseCorridor,ConspecificInvestigation
364.48,On,CloseCorridor,ConspecificInvestigation
364.52,On,CloseCorridor,ConspecificInvestigation
364.56,On,CloseCorridor,ConspecificInvestigation
364.6,On,CloseCorridor,ConspecificInvestigation
364.64,On,CloseCorridor,ConspecificInvestigation
364.68,On,CloseCorridor,ConspecificInvestigation
364.72,On,CloseCorridor,ConspecificInvestigation
364.76,On,CloseCorridor,ConspecificInvestigation
364.8,On,CloseCorridor,ConspecificInvestigation
364.84,On,CloseCorridor,ConspecificInvestigation
364.88,On,CloseCorridor,ConspecificInvestigation
364.92,On,CloseCorridor,ConspecificInvestigation
364.96,On,CloseCorridor,ConspecificInvestigation
365,On,CloseCorridor,ConspecificInvestigation
365.04,On,CloseCorridor,ConspecificInvestigation
365.08,On,CloseCorridor,ConspecificInvestigation
365.12,On,CloseCorridor,ConspecificInvestigation
365.16,On,CloseCorridor,ConspecificInvestigation
365.2,On,CloseCorridor,ConspecificInvestigation
365.24,On,CloseCorridor,ConspecificInvestigation
365.28,On,CloseCorridor,ConspecificInvestigation
365.32,On,CloseCorridor,ConspecificInvestigation
365.36,On,CloseCorridor,ConspecificInvestigation
365.4,On,CloseCorridor,ConspecificInvestigation
365.44,On,CloseCorridor,ConspecificInvestigation
365.48,On,CloseCorridor,ConspecificInvestigation
365.52,On,CloseCorridor,ConspecificInvestigation
365.56,On,CloseCorridor,ConspecificInvestigation
365.6,On,CloseCorridor,ConspecificInvestigation
365.64,On,CloseCorridor,ConspecificInvestigation
365.68,On,CloseCorridor,ConspecificInvestigation
365.72,On,CloseCorridor,ConspecificInvestigation
365.76,On,CloseCorridor,ConspecificInvestigation
365.8,On,CloseCorridor,ConspecificInvestigation
365.84,On,CloseCorridor,ConspecificInvestigation
365.88,On,CloseCorridor,ConspecificInvestigation
365.92,On,CloseCorridor,ConspecificInvestigation
365.96,On,CloseCorridor,ConspecificInvestigation
366,On,CloseCorridor,ConspecificInvestigation
366.04,On,CloseCorridor,ConspecificInvestigation
366.08,On,CloseCorridor,ConspecificInvestigation
366.12,On,CloseCorridor,ConspecificInvestigation
366.16,On,CloseCorridor,ConspecificInvestigation
366.2,On,CloseCorridor,ConspecificInvestigation
366.24,On,CloseCorridor,ConspecificInvestigation
366.28,On,CloseCorridor,ConspecificInvestigation
366.32,On,CloseCorridor,ConspecificInvestigation
366.36,On,CloseCorridor,ConspecificInvestigation
366.4,On,CloseCorridor,ConspecificInvestigation
366.44,On,CloseCorridor,ConspecificInvestigation
366.48,On,CloseCorridor,ConspecificInvestigation
366.52,On,CloseCorridor,ConspecificInvestigation
366.56,On,CloseCorridor,ConspecificInvestigation
366.6,On,CloseCorridor,ConspecificInvestigation
366.64,On,CloseCorridor,ConspecificInvestigation
366.68,On,CloseCorridor,ConspecificInvestigation
366.72,On,CloseCorridor,ConspecificInvestigation
366.76,On,CloseCorridor,ConspecificInvestigation
366.8,On,CloseCorridor,ConspecificInvestigation
366.84,On,CloseCorridor,ConspecificInvestigation
366.88,On,CloseCorridor,ConspecificInvestigation
366.92,On,CloseCorridor,ConspecificInvestigation
366.96,On,CloseCorridor,ConspecificInvestigation
367,On,CloseCorridor,ConspecificInvestigation
367.04,On,CloseCorridor,ConspecificInvestigation
367.08,On,CloseCorridor,ConspecificInvestigation
367.12,On,CloseCorridor,ConspecificInvestigation
367.16,On,CloseCorridor,ConspecificInvestigation
367.2,On,CloseCorridor,ConspecificInvestigation
367.24,On,CloseCorridor,ConspecificInvestigation
367.28,On,CloseCorridor,ConspecificInvestigation
367.32,On,CloseCorridor,ConspecificInvestigation
367.36,On,CloseCorridor,ConspecificInvestigation
367.4,On,CloseCorridor,ConspecificInvestigation
367.44,On,CloseCorridor,ConspecificInvestigation
367.48,On,CloseCorridor,ConspecificInvestigation
367.52,On,CloseCorridor,ConspecificInvestigation
367.56,On,CloseCorridor,ConspecificInvestigation
367.6,On,CloseCorridor,ConspecificInvestigation
367.64,On,CloseCorridor,ConspecificInvestigation
367.68,On,CloseCorridor,ConspecificInvestigation
367.72,On,CloseCorridor,ConspecificInvestigation
367.76,On,CloseCorridor,ConspecificInvestigation
367.8,On,CloseCorridor,ConspecificInvestigation
367.84,On,CloseCorridor,ConspecificInvestigation
367.88,On,CloseCorridor,ConspecificInvestigation
367.92,On,CloseCorridor,ConspecificInvestigation
367.96,On,CloseCorridor,ConspecificInvestigation
368,On,CloseCorridor,ConspecificInvestigation
368.04,On,CloseCorridor,ConspecificInvestigation
368.08,On,CloseCorridor,ConspecificInvestigation
368.12,On,CloseCorridor,ConspecificInvestigation
368.16,On,CloseCorridor,ConspecificInvestigation
368.2,On,CloseCorridor,ConspecificInvestigation
368.24,On,CloseCorridor,ConspecificInvestigation
368.28,On,CloseCorridor,ConspecificInvestigation
368.32,On,CloseCorridor,ConspecificInvestigation
368.36,On,CloseCorridor,ConspecificInvestigation
368.4,On,CloseCorridor,ConspecificInvestigation
368.44,On,CloseCorridor,ConspecificInvestigation
368.48,On,CloseCorridor,ConspecificInvestigation
368.52,On,CloseCorridor,ConspecificInvestigation
368.56,On,CloseCorridor,ConspecificInvestigation
368.6,On,CloseCorridor,ConspecificInvestigation
368.64,On,CloseCorridor,ConspecificInvestigation
368.68,On,CloseCorridor,ConspecificInvestigation
368.72,On,CloseCorridor,ConspecificInvestigation
368.76,On,CloseCorridor,ConspecificInvestigation
368.8,On,CloseCorridor,ConspecificInvestigation
368.84,On,CloseCorridor,ConspecificInvestigation
368.88,On,CloseCorridor,ConspecificInvestigation
368.92,On,CloseCorridor,ConspecificInvestigation
368.96,On,CloseCorridor,ConspecificInvestigation
369,On,CloseCorridor,ConspecificInvestigation
369.04,On,CloseCorridor,ConspecificInvestigation
369.08,On,CloseCorridor,ConspecificInvestigation
369.12,On,CloseCorridor,ConspecificInvestigation
369.16,On,CloseCorridor,ConspecificInvestigation
369.2,On,CloseCorridor,ConspecificInvestigation
369.24,On,CloseCorridor,ConspecificInvestigation
369.28,On,CloseCorridor,ConspecificInvestigation
369.32,On,CloseCorridor,ConspecificInvestigation
369.36,On,CloseCorridor,ConspecificInvestigation
369.4,On,CloseCorridor,ConspecificInvestigation
369.44,On,CloseCorridor,ConspecificInvestigation
369.48,On,CloseCorridor,ConspecificInvestigation
369.52,On,CloseCorridor,ConspecificInvestigation
369.56,On,CloseCorridor,ConspecificInvestigation
369.6,On,CloseCorridor,ConspecificInvestigation
369.64,On,CloseCorridor,Stop
369.68,On,CloseCorridor,Stop
369.72,On,CloseCorridor,Stop
369.76,On,CloseCorridor,Stop
369.8,On,CloseCorridor,Stop
369.84,On,CloseCorridor,Stop
369.88,On,CloseCorridor,Stop
369.92,On,CloseCorridor,Stop
369.96,On,CloseCorridor,Stop
370,On,CloseCorridor,Stop
370.04,On,CloseCorridor,Stop
370.08,On,CloseCorridor,Stop
370.12,On,CloseCorridor,Stop
370.16,On,CloseCorridor,Stop
370.2,On,CloseCorridor,Stop
370.24,On,CloseCorridor,Stop
370.28,On,CloseCorridor,Stop
370.32,On,CloseCorridor,Stop
370.36,On,CloseCorridor,Stop
370.4,On,CloseCorridor,Stop
370.44,On,CloseCorridor,Stop
370.48,On,CloseCorridor,Stop
370.52,On,CloseCorridor,Stop
370.56,On,CloseCorridor,Stop
370.6,On,CloseCorridor,Stop
370.64,On,CloseCorridor,Stop
370.68,On,CloseCorridor,Stop
370.72,On,CloseCorridor,Stop
370.76,On,CloseCorridor,Stop
370.8,On,CloseCorridor,Stop
370.84,On,CloseCorridor,Stop
370.88,On,CloseCorridor,Stop
370.92,On,CloseCorridor,Stop
370.96,On,CloseCorridor,Stop
371,On,CloseCorridor,Stop
371.04,On,CloseCorridor,Stop
371.08,On,CloseCorridor,Stop
371.12,On,CloseCorridor,Stop
371.16,On,CloseCorridor,Stop
371.2,On,CloseCorridor,Stop
371.24,On,CloseCorridor,Stop
371.28,On,CloseCorridor,Stop
371.32,On,CloseCorridor,Stop
371.36,On,CloseCorridor,Stop
371.4,On,CloseCorridor,Stop
371.44,On,CloseCorridor,Stop
371.48,On,CloseCorridor,Stop
371.52,On,CloseCorridor,Stop
371.56,On,CloseCorridor,Stop
371.6,On,CloseCorridor,Stop
371.64,On,CloseCorridor,Stop
371.68,On,CloseCorridor,Stop
371.72,On,CloseCorridor,Stop
371.76,On,CloseCorridor,Stop
371.8,On,CloseCorridor,locomotion
371.84,On,CloseCorridor,locomotion
371.88,On,CloseCorridor,locomotion
371.92,On,CloseCorridor,locomotion
371.96,On,CloseCorridor,locomotion
372,On,CloseCorridor,locomotion
372.04,On,CloseCorridor,locomotion
372.08,On,CloseCorridor,Rearing
372.12,On,CloseCorridor,Rearing
372.16,On,CloseCorridor,Rearing
372.2,On,CloseCorridor,Rearing
372.24,On,CloseCorridor,Rearing
372.28,On,CloseCorridor,Rearing
372.32,On,CloseCorridor,Rearing
372.36,On,CloseCorridor,Rearing
372.4,On,CloseCorridor,Rearing
372.44,On,CloseCorridor,Rearing
372.48,On,CloseCorridor,Rearing
372.52,On,CloseCorridor,Rearing
372.56,On,CloseCorridor,Rearing
372.6,On,CloseCorridor,Rearing
372.64,On,CloseCorridor,Rearing
372.68,On,CloseCorridor,Rearing
372.72,On,CloseCorridor,Rearing
372.76,On,CloseCorridor,Rearing
372.8,On,CloseCorridor,Rearing
372.84,On,CloseCorridor,Rearing
372.88,On,CloseCorridor,Rearing
372.92,On,CloseCorridor,Rearing
372.96,On,CloseCorridor,Rearing
373,On,CloseCorridor,Rearing
373.04,On,CloseCorridor,Rearing
373.08,On,CloseCorridor,Rearing
373.12,On,CloseCorridor,Rearing
373.16,On,CloseCorridor,Rearing
373.2,On,CloseCorridor,Rearing
373.24,On,CloseCorridor,Rearing
373.28,On,CloseCorridor,Rearing
373.32,On,CloseCorridor,Rearing
373.36,On,CloseCorridor,Rearing
373.4,On,CloseCorridor,Rearing
373.44,On,CloseCorridor,Rearing
373.48,On,CloseCorridor,Rearing
373.52,On,CloseCorridor,Rearing
373.56,On,CloseCorridor,Rearing
373.6,On,CloseCorridor,Rearing
373.64,On,CloseCorridor,Rearing
373.68,On,CloseCorridor,Rearing
373.72,On,CloseCorridor,Rearing
373.76,On,CloseCorridor,Rearing
373.8,On,CloseCorridor,Rearing
373.84,On,CloseCorridor,Rearing
373.88,On,CloseCorridor,Rearing
373.92,On,CloseCorridor,Rearing
373.96,On,CloseCorridor,Rearing
374,On,CloseCorridor,Rearing
374.04,On,CloseCorridor,Rearing
374.08,On,CloseCorridor,Rearing
374.12,On,CloseCorridor,Rearing
374.16,On,CloseCorridor,Rearing
374.2,On,CloseCorridor,Rearing
374.24,On,CloseCorridor,Rearing
374.28,On,CloseCorridor,Rearing
374.32,On,CloseCorridor,Rearing
374.36,On,CloseCorridor,Rearing
374.4,On,CloseCorridor,Rearing
374.44,On,CloseCorridor,Rearing
374.48,On,CloseCorridor,Rearing
374.52,On,CloseCorridor,Rearing
374.56,On,CloseCorridor,Rearing
374.6,On,CloseCorridor,Rearing
374.64,On,CloseCorridor,Rearing
374.68,On,CloseCorridor,Rearing
374.72,On,CloseCorridor,Rearing
374.76,On,CloseCorridor,Rearing
374.8,On,CloseCorridor,Rearing
374.84,On,CloseCorridor,Rearing
374.88,On,CloseCorridor,locomotion
374.92,On,CloseCorridor,locomotion
374.96,On,CloseCorridor,locomotion
375,On,CloseCorridor,locomotion
375.04,On,CloseCorridor,locomotion
375.08,On,CloseCorridor,locomotion
375.12,On,CloseCorridor,locomotion
375.16,On,CloseCorridor,locomotion
375.2,On,CloseCorridor,locomotion
375.24,On,CloseCorridor,locomotion
375.28,On,CloseCorridor,locomotion
375.32,On,CloseCorridor,locomotion
375.36,On,CloseCorridor,locomotion
375.4,On,CloseCorridor,locomotion
375.44,On,CloseCorridor,locomotion
375.48,On,CloseCorridor,locomotion
375.52,On,CloseCorridor,locomotion
375.56,On,CloseCorridor,locomotion
375.6,On,CloseCorridor,locomotion
375.64,On,FarCorridor,locomotion
375.68,On,FarCorridor,locomotion
375.72,On,FarCorridor,locomotion
375.76,On,FarCorridor,locomotion
375.8,On,FarCorridor,locomotion
375.84,On,FarCorridor,locomotion
375.88,On,FarCorridor,locomotion
375.92,On,FarCorridor,locomotion
375.96,On,FarCorridor,locomotion
376,On,FarCorridor,locomotion
376.04,On,FarCorridor,locomotion
376.08,On,FarCorridor,locomotion
376.12,On,FarCorridor,locomotion
376.16,On,FarCorridor,locomotion
376.2,On,FarCorridor,locomotion
376.24,On,FarCorridor,Rearing
376.28,On,FarCorridor,Rearing
376.32,On,FarCorridor,Rearing
376.36,On,FarCorridor,Rearing
376.4,On,FarCorridor,Rearing
376.44,On,FarCorridor,Rearing
376.48,On,FarCorridor,Rearing
376.52,On,FarCorridor,Rearing
376.56,On,FarCorridor,Rearing
376.6,On,FarCorridor,Rearing
376.64,On,FarCorridor,Rearing
376.68,On,FarCorridor,Rearing
376.72,On,FarCorridor,Rearing
376.76,On,FarCorridor,Rearing
376.8,On,FarCorridor,Rearing
376.84,On,FarCorridor,Rearing
376.88,On,FarCorridor,Rearing
376.92,On,FarCorridor,Rearing
376.96,On,FarCorridor,Rearing
377,On,FarCorridor,Rearing
377.04,On,FarCorridor,Rearing
377.08,On,FarCorridor,Rearing
377.12,On,FarCorridor,Rearing
377.16,On,FarCorridor,Rearing
377.2,On,FarCorridor,Rearing
377.24,On,FarCorridor,Rearing
377.28,On,FarCorridor,Rearing
377.32,On,FarCorridor,Rearing
377.36,On,FarCorridor,Rearing
377.4,On,FarCorridor,Rearing
377.44,On,FarCorridor,locomotion
377.48,On,FarCorridor,locomotion
377.52,On,FarCorridor,locomotion
377.56,On,FarCorridor,locomotion
377.6,On,FarCorridor,locomotion
377.64,On,FarCorridor,locomotion
377.68,On,FarCorridor,locomotion
377.72,On,FarCorridor,locomotion
377.76,On,FarCorridor,locomotion
377.8,On,FarCorridor,locomotion
377.84,On,FarCorridor,locomotion
377.88,On,FarCorridor,locomotion
377.92,On,FarCorridor,locomotion
377.96,On,FarCorridor,locomotion
378,On,FarCorridor,locomotion
378.04,On,FarCorridor,locomotion
378.08,On,FarCorridor,locomotion
378.12,On,FarCorridor,locomotion
378.16,On,FarCorridor,locomotion
378.2,On,FarCorridor,locomotion
378.24,On,FarCorridor,locomotion
378.28,On,FarCorridor,locomotion
378.32,On,FarCorridor,locomotion
378.36,On,FarCorridor,locomotion
378.4,On,FarCorridor,locomotion
378.44,On,FarCorridor,locomotion
378.48,,,
378.52,,,
378.56,,,
378.6,,,
378.64,,,
378.68,,,
378.72,,,
378.76,,,
378.8,,,
378.84,,,
378.88,,,
378.92,,,
378.96,,,
379,,,
379.04,,,
379.08,,,
379.12,,,
379.16,,,
379.2,,,
379.24,,,
379.28,,,
379.32,,,
379.36,,,
379.4,,,
379.44,,,
379.48,,,
379.52,,,
379.56,,,
379.6,,,
379.64,,,
379.68,,,
379.72,,,
379.76,,,
379.8,,,
379.84,,,
379.88,,,
379.92,,,
379.96,,,
380,,,
380.04,,,
380.08,,,
380.12,,,
380.16,,,
380.2,,,
380.24,,,
380.28,,,
380.32,,,
380.36,,,
380.4,,,
380.44,,,
380.48,,,
380.52,,,
380.56,,,
380.6,,,
380.64,,,
380.68,,,
380.72,,,
380.76,,,
380.8,,,
380.84,,,
380.88,,,
380.92,,,
380.96,,,
381,,,
381.04,,,
381.08,,,
381.12,,,
381.16,,,
381.2,,,
381.24,,,
381.28,,,
381.32,,,
381.36,,,
381.4,,,
381.44,,,
381.48,,,
381.52,,,
381.56,,,
381.6,,,
381.64,,,
381.68,,,
381.72,,,
381.76,,,
381.8,,,
381.84,,,
381.88,,,
381.92,,,
381.96,,,
382,,,
382.04,,,
382.08,,,
382.12,,,
382.16,,,
382.2,,,
382.24,,,
382.28,,,
382.32,,,
382.36,,,
382.4,,,
382.44,,,
382.48,,,
382.52,,,
382.56,,,
382.6,,,
382.64,,,
382.68,,,
382.72,,,
382.76,,,
382.8,,,
382.84,,,
382.88,,,
382.92,,,
382.96,,,
383,,,
383.04,,,
383.08,,,
383.12,,,
383.16,,,
383.2,,,
383.24,,,
383.28,,,
383.32,,,
383.36,,,
383.4,,,
383.44,,,
383.48,,,
383.52,,,
383.56,,,
383.6,,,
383.64,,,
383.68,,,
383.72,,,
383.76,,,
383.8,,,
383.84,,,
383.88,,,
383.92,,,
383.96,,,
384,,,
384.04,,,
384.08,,,
384.12,,,
384.16,,,
384.2,,,
384.24,,,
384.28,,,
384.32,,,
384.36,,,
384.4,,,
384.44,,,
384.48,,,
384.52,,,
384.56,,,
384.6,,,
384.64,,,
384.68,,,
384.72,,,
384.76,,,
384.8,,,
384.84,,,
384.88,,,
384.92,,,
384.96,,,
385,,,
385.04,,,
385.08,,,
385.12,,,
