,background,Swim,Float,Balance,SideClimb,Spin,Turn,PushOff,VerticalSwimming
10521,1,0,0,0,0,0,0,0,0
10522,1,0,0,0,0,0,0,0,0
10523,1,0,0,0,0,0,0,0,0
10524,1,0,0,0,0,0,0,0,0
10525,1,0,0,0,0,0,0,0,0
10526,0,0,1,0,0,0,0,0,0
10527,0,0,1,0,0,0,0,0,0
10528,0,0,1,0,0,0,0,0,0
10529,0,0,1,0,0,0,0,0,0
10530,1,0,0,0,0,0,0,0,0
10531,1,0,0,0,0,0,0,0,0
10532,1,0,0,0,0,0,0,0,0
10533,1,0,0,0,0,0,0,0,0
10534,1,0,0,0,0,0,0,0,0
10535,0,0,1,0,0,0,0,0,0
10536,0,0,1,0,0,0,0,0,0
10537,0,0,1,0,0,0,0,0,0
10538,0,0,1,0,0,0,0,0,0
10539,0,0,1,0,0,0,0,0,0
10540,0,0,1,0,0,0,0,0,0
10541,0,0,1,0,0,0,0,0,0
10542,0,0,1,0,0,0,0,0,0
10543,0,0,1,0,0,0,0,0,0
10544,0,0,1,0,0,0,0,0,0
10545,0,0,1,0,0,0,0,0,0
10546,0,0,1,0,0,0,0,0,0
10547,0,0,1,0,0,0,0,0,0
10548,0,0,1,0,0,0,0,0,0
10549,0,0,1,0,0,0,0,0,0
10550,0,0,1,0,0,0,0,0,0
10551,0,0,1,0,0,0,0,0,0
10552,0,0,1,0,0,0,0,0,0
10553,0,0,1,0,0,0,0,0,0
10554,0,0,1,0,0,0,0,0,0
10555,0,0,1,0,0,0,0,0,0
10556,0,0,1,0,0,0,0,0,0
10557,0,0,1,0,0,0,0,0,0
10558,0,0,1,0,0,0,0,0,0
10559,0,0,1,0,0,0,0,0,0
10560,0,0,1,0,0,0,0,0,0
10561,0,0,1,0,0,0,0,0,0
10562,0,0,1,0,0,0,0,0,0
10563,0,0,1,0,0,0,0,0,0
10564,0,0,1,0,0,0,0,0,0
10565,0,0,1,0,0,0,0,0,0
10566,0,0,1,0,0,0,0,0,0
10567,0,0,1,0,0,0,0,0,0
10568,0,0,1,0,0,0,0,0,0
10569,0,0,1,0,0,0,0,0,0
10570,0,0,1,0,0,0,0,0,0
10571,0,0,1,0,0,0,0,0,0
10572,0,0,1,0,0,0,0,0,0
10573,0,0,1,0,0,0,0,0,0
10574,0,0,1,0,0,0,0,0,0
10575,0,0,1,0,0,0,0,0,0
10576,0,0,1,0,0,0,0,0,0
10577,0,0,1,0,0,0,0,0,0
10578,0,0,1,0,0,0,0,0,0
10579,0,0,1,0,0,0,0,0,0
10580,0,0,1,0,0,0,0,0,0
10581,0,0,1,0,0,0,0,0,0
10582,0,0,1,0,0,0,0,0,0
10583,0,0,1,0,0,0,0,0,0
10584,0,0,1,0,0,0,0,0,0
10585,0,0,1,0,0,0,0,0,0
10586,0,0,1,0,0,0,0,0,0
10587,0,0,1,0,0,0,0,0,0
10588,0,0,1,0,0,0,0,0,0
10589,0,0,1,0,0,0,0,0,0
10590,0,0,1,0,0,0,0,0,0
10591,0,0,1,0,0,0,0,0,0
10592,0,0,1,0,0,0,0,0,0
10593,0,0,1,0,0,0,0,0,0
10594,0,0,1,0,0,0,0,0,0
10595,0,0,1,0,0,0,0,0,0
10596,0,0,1,0,0,0,0,0,0
10597,0,0,1,0,0,0,0,0,0
10598,0,0,1,0,0,0,0,0,0
10599,0,0,1,0,0,0,0,0,0
10600,0,0,1,0,0,0,0,0,0
10601,0,0,1,0,0,0,0,0,0
10602,0,0,1,0,0,0,0,0,0
10603,0,0,1,0,0,0,0,0,0
10604,0,0,1,0,0,0,0,0,0
10605,0,0,1,0,0,0,0,0,0
10606,0,0,1,0,0,0,0,0,0
10607,0,0,1,0,0,0,0,0,0
10608,0,0,1,0,0,0,0,0,0
10609,0,0,1,0,0,0,0,0,0
10610,0,0,1,0,0,0,0,0,0
10611,0,0,1,0,0,0,0,0,0
10612,0,0,1,0,0,0,0,0,0
10613,0,0,1,0,0,0,0,0,0
10614,0,0,1,0,0,0,0,0,0
10615,0,0,1,0,0,0,0,0,0
10616,0,0,1,0,0,0,0,0,0
10617,0,0,1,0,0,0,0,0,0
10618,0,0,1,0,0,0,0,0,0
10619,0,0,1,0,0,0,0,0,0
10620,0,0,1,0,0,0,0,0,0
10621,0,0,1,0,0,0,0,0,0
10622,0,0,1,0,0,0,0,0,0
10623,0,0,1,0,0,0,0,0,0
10624,0,0,1,0,0,0,0,0,0
10625,0,0,1,0,0,0,0,0,0
10626,0,0,1,0,0,0,0,0,0
10627,0,0,1,0,0,0,0,0,0
10628,0,0,1,0,0,0,0,0,0
10629,0,0,1,0,0,0,0,0,0
10630,0,0,1,0,0,0,0,0,0
10631,0,0,1,0,0,0,0,0,0
10632,0,0,1,0,0,0,0,0,0
10633,0,0,1,0,0,0,0,0,0
10634,0,0,1,0,0,0,0,0,0
10635,0,0,1,0,0,0,0,0,0
10636,0,0,1,0,0,0,0,0,0
10637,0,0,1,0,0,0,0,0,0
10638,0,0,1,0,0,0,0,0,0
10639,0,0,1,0,0,0,0,0,0
10640,0,0,1,0,0,0,0,0,0
10641,0,0,1,0,0,0,0,0,0
10642,0,0,1,0,0,0,0,0,0
10643,0,0,1,0,0,0,0,0,0
10644,0,0,1,0,0,0,0,0,0
10645,0,0,1,0,0,0,0,0,0
10646,0,0,1,0,0,0,0,0,0
10647,0,0,1,0,0,0,0,0,0
10648,0,0,1,0,0,0,0,0,0
10649,0,0,1,0,0,0,0,0,0
10650,0,0,1,0,0,0,0,0,0
10651,0,0,1,0,0,0,0,0,0
10652,0,0,1,0,0,0,0,0,0
10653,0,0,1,0,0,0,0,0,0
10654,0,0,1,0,0,0,0,0,0
10655,0,0,1,0,0,0,0,0,0
10656,0,0,1,0,0,0,0,0,0
10657,0,0,1,0,0,0,0,0,0
10658,0,0,1,0,0,0,0,0,0
10659,0,0,1,0,0,0,0,0,0
10660,0,0,1,0,0,0,0,0,0
10661,0,0,1,0,0,0,0,0,0
10662,0,0,1,0,0,0,0,0,0
10663,0,0,1,0,0,0,0,0,0
10664,0,0,1,0,0,0,0,0,0
10665,0,0,1,0,0,0,0,0,0
10666,0,0,1,0,0,0,0,0,0
10667,0,0,1,0,0,0,0,0,0
10668,0,0,1,0,0,0,0,0,0
10669,0,0,1,0,0,0,0,0,0
10670,0,0,1,0,0,0,0,0,0
10671,0,0,1,0,0,0,0,0,0
10672,0,0,1,0,0,0,0,0,0
10673,0,0,1,0,0,0,0,0,0
10674,0,0,1,0,0,0,0,0,0
10675,0,0,1,0,0,0,0,0,0
10676,0,0,1,0,0,0,0,0,0
10677,0,0,1,0,0,0,0,0,0
10678,0,0,1,0,0,0,0,0,0
10679,0,0,1,0,0,0,0,0,0
10680,0,0,1,0,0,0,0,0,0
10681,0,0,1,0,0,0,0,0,0
10682,0,0,1,0,0,0,0,0,0
10683,0,0,1,0,0,0,0,0,0
10684,1,0,0,0,0,0,0,0,0
10685,1,0,0,0,0,0,0,0,0
10686,1,0,0,0,0,0,0,0,0
10687,1,0,0,0,0,0,0,0,0
10688,1,0,0,0,0,0,0,0,0
10689,1,0,0,0,0,0,0,0,0
10690,1,0,0,0,0,0,0,0,0
10691,1,0,0,0,0,0,0,0,0
10692,1,0,0,0,0,0,0,0,0
10693,1,0,0,0,0,0,0,0,0
10694,1,0,0,0,0,0,0,0,0
10695,1,0,0,0,0,0,0,0,0
10696,1,0,0,0,0,0,0,0,0
10697,1,0,0,0,0,0,0,0,0
10698,1,0,0,0,0,0,0,0,0
10699,1,0,0,0,0,0,0,0,0
10700,1,0,0,0,0,0,0,0,0
10701,1,0,0,0,0,0,0,0,0
10702,1,0,0,0,0,0,0,0,0
10703,1,0,0,0,0,0,0,0,0
10704,1,0,0,0,0,0,0,0,0
10705,1,0,0,0,0,0,0,0,0
10706,1,0,0,0,0,0,0,0,0
10707,1,0,0,0,0,0,0,0,0
10708,1,0,0,0,0,0,0,0,0
10709,1,0,0,0,0,0,0,0,0
10710,1,0,0,0,0,0,0,0,0
10711,1,0,0,0,0,0,0,0,0
10712,1,0,0,0,0,0,0,0,0
10713,1,0,0,0,0,0,0,0,0
10714,1,0,0,0,0,0,0,0,0
10715,1,0,0,0,0,0,0,0,0
10716,1,0,0,0,0,0,0,0,0
10717,0,0,1,0,0,0,0,0,0
10718,0,0,1,0,0,0,0,0,0
10719,0,0,1,0,0,0,0,0,0
10720,0,0,1,0,0,0,0,0,0
10721,0,0,1,0,0,0,0,0,0
10722,0,0,1,0,0,0,0,0,0
10723,0,0,1,0,0,0,0,0,0
10724,0,0,1,0,0,0,0,0,0
10725,0,0,1,0,0,0,0,0,0
10726,0,0,1,0,0,0,0,0,0
10727,0,0,1,0,0,0,0,0,0
10728,0,0,1,0,0,0,0,0,0
10729,0,0,1,0,0,0,0,0,0
10730,0,0,1,0,0,0,0,0,0
10731,0,0,1,0,0,0,0,0,0
10732,0,0,1,0,0,0,0,0,0
10733,0,0,1,0,0,0,0,0,0
10734,0,0,1,0,0,0,0,0,0
10735,0,0,1,0,0,0,0,0,0
10736,0,0,1,0,0,0,0,0,0
10737,0,0,1,0,0,0,0,0,0
10738,0,0,1,0,0,0,0,0,0
10739,0,0,1,0,0,0,0,0,0
10740,0,0,1,0,0,0,0,0,0
10741,0,0,1,0,0,0,0,0,0
10742,0,0,1,0,0,0,0,0,0
10743,0,0,1,0,0,0,0,0,0
10744,0,0,1,0,0,0,0,0,0
10745,0,0,1,0,0,0,0,0,0
10746,0,0,1,0,0,0,0,0,0
10747,0,0,1,0,0,0,0,0,0
10748,0,0,1,0,0,0,0,0,0
10749,0,0,1,0,0,0,0,0,0
10750,0,0,1,0,0,0,0,0,0
10751,0,0,1,0,0,0,0,0,0
10752,0,0,1,0,0,0,0,0,0
10753,0,0,1,0,0,0,0,0,0
10754,0,0,1,0,0,0,0,0,0
10755,0,0,1,0,0,0,0,0,0
10756,0,0,1,0,0,0,0,0,0
10757,0,0,1,0,0,0,0,0,0
10758,0,0,1,0,0,0,0,0,0
10759,0,0,1,0,0,0,0,0,0
10760,0,0,1,0,0,0,0,0,0
10761,0,0,1,0,0,0,0,0,0
10762,0,0,1,0,0,0,0,0,0
10763,0,0,1,0,0,0,0,0,0
10764,0,0,1,0,0,0,0,0,0
10765,0,0,1,0,0,0,0,0,0
10766,0,0,1,0,0,0,0,0,0
10767,0,0,1,0,0,0,0,0,0
10768,0,0,1,0,0,0,0,0,0
10769,0,0,1,0,0,0,0,0,0
10770,0,0,1,0,0,0,0,0,0
10771,0,0,1,0,0,0,0,0,0
10772,0,0,1,0,0,0,0,0,0
10773,0,0,1,0,0,0,0,0,0
10774,0,0,1,0,0,0,0,0,0
10775,0,0,1,0,0,0,0,0,0
10776,0,0,1,0,0,0,0,0,0
10777,0,0,1,0,0,0,0,0,0
10778,0,0,1,0,0,0,0,0,0
10779,0,0,1,0,0,0,0,0,0
10780,0,0,1,0,0,0,0,0,0
10781,0,0,1,0,0,0,0,0,0
10782,0,0,1,0,0,0,0,0,0
10783,0,0,1,0,0,0,0,0,0
10784,0,0,1,0,0,0,0,0,0
10785,0,0,1,0,0,0,0,0,0
10786,0,0,1,0,0,0,0,0,0
10787,0,0,1,0,0,0,0,0,0
10788,0,0,1,0,0,0,0,0,0
10789,0,0,1,0,0,0,0,0,0
10790,0,0,1,0,0,0,0,0,0
10791,0,0,1,0,0,0,0,0,0
10792,0,0,1,0,0,0,0,0,0
10793,0,0,1,0,0,0,0,0,0
10794,0,0,1,0,0,0,0,0,0
10795,0,0,1,0,0,0,0,0,0
10796,0,0,1,0,0,0,0,0,0
10797,0,0,1,0,0,0,0,0,0
10798,0,0,1,0,0,0,0,0,0
10799,0,0,1,0,0,0,0,0,0
10800,0,0,1,0,0,0,0,0,0
10801,0,0,1,0,0,0,0,0,0
10802,0,0,1,0,0,0,0,0,0
10803,0,0,1,1,0,0,0,0,0
10804,0,0,0,1,0,0,0,0,0
10805,0,0,0,1,0,0,0,0,0
10806,0,0,0,1,0,0,0,0,0
10807,0,0,0,1,0,0,0,0,0
10808,0,0,0,1,0,0,0,0,0
10809,0,0,0,1,0,0,0,0,0
10810,0,0,0,1,0,0,0,0,0
10811,0,0,0,1,0,0,0,0,0
10812,0,0,0,1,0,0,0,0,0
10813,0,0,0,1,0,0,0,0,0
10814,0,0,0,1,0,0,0,0,0
10815,0,0,0,1,0,0,0,0,0
10816,0,0,0,1,0,0,0,0,0
10817,0,0,0,1,0,0,0,0,0
10818,0,0,0,1,0,0,0,0,0
10819,0,0,0,1,0,0,0,0,0
10820,0,0,0,1,0,0,0,0,0
10821,0,0,0,1,0,0,0,0,0
10822,0,0,0,1,0,0,0,0,0
10823,0,0,0,1,0,0,0,0,0
10824,0,0,0,1,0,0,0,0,0
10825,0,0,0,1,0,0,0,0,0
10826,0,0,0,1,0,0,0,0,0
10827,0,0,0,1,0,0,0,0,0
10828,0,0,0,1,0,0,0,0,0
10829,0,0,0,1,0,0,0,0,0
10830,0,0,0,1,0,0,0,0,0
10831,0,0,0,1,0,0,0,0,0
10832,0,0,0,1,0,0,0,0,0
10833,0,0,0,1,0,0,0,0,0
10834,0,0,0,1,0,0,0,0,0
10835,0,0,0,1,0,0,0,0,0
10836,0,0,0,1,0,0,0,0,0
10837,0,0,0,1,0,0,0,0,0
10838,0,0,0,1,0,0,0,0,0
10839,0,0,0,1,0,0,0,0,0
10840,0,0,0,1,0,0,0,0,0
10841,0,0,0,1,0,0,0,0,0
10842,0,0,0,1,0,0,0,0,0
10843,0,0,0,1,0,0,0,0,0
10844,0,0,0,1,0,0,0,0,0
10845,0,0,0,1,0,0,0,0,0
10846,0,0,0,1,0,0,0,0,0
10847,0,0,0,1,0,0,0,0,0
10848,0,0,0,1,0,0,0,0,0
10849,0,0,0,1,0,0,0,0,0
10850,0,0,0,1,0,0,0,0,0
10851,0,0,0,1,0,0,0,0,0
10852,0,0,0,1,0,0,0,0,0
10853,0,0,0,1,0,0,0,0,0
10854,0,0,0,1,0,0,0,0,0
10855,0,0,0,1,0,0,0,0,0
10856,0,0,0,1,0,0,0,0,0
10857,0,0,0,1,0,0,0,0,0
10858,0,0,0,1,0,0,0,0,0
10859,0,0,0,1,0,0,0,0,0
10860,0,0,0,1,0,0,0,0,0
10861,0,0,0,1,0,0,0,0,0
10862,0,0,0,1,0,0,0,0,0
10863,0,0,0,1,0,0,0,0,0
10864,0,0,0,1,0,0,0,0,0
10865,0,0,0,1,0,0,0,0,0
10866,0,0,0,1,0,0,0,0,0
10867,0,0,0,1,0,0,0,0,0
10868,0,0,0,1,0,0,0,0,0
10869,0,0,0,1,0,0,0,0,0
10870,0,0,0,1,0,0,0,0,0
10871,0,0,0,1,0,0,0,0,0
10872,0,0,0,1,0,0,0,0,0
10873,0,0,0,1,0,0,0,0,0
10874,0,0,0,1,0,0,0,0,0
10875,0,0,0,1,0,0,0,0,0
10876,0,0,0,1,0,0,0,0,0
10877,0,0,0,1,0,0,0,0,0
10878,0,0,0,1,0,0,0,0,0
10879,0,0,0,1,0,0,0,0,0
10880,0,0,0,1,0,0,0,0,0
10881,0,0,0,1,0,0,0,0,0
10882,0,0,0,1,0,0,0,0,0
10883,0,0,0,1,0,0,0,0,0
10884,0,0,0,1,0,0,0,0,0
10885,0,0,0,1,0,0,0,0,0
10886,0,0,0,1,0,0,0,0,0
10887,0,0,0,1,0,0,0,0,0
10888,0,0,0,1,0,0,0,0,0
10889,0,0,0,1,0,0,0,0,0
10890,0,0,0,1,0,0,0,0,0
10891,0,0,0,1,0,0,0,0,0
10892,0,0,0,1,0,0,0,0,0
10893,0,0,0,1,0,0,0,0,0
10894,0,0,0,1,0,0,0,0,0
10895,0,0,0,1,0,0,0,0,0
10896,0,0,0,1,0,0,0,0,0
10897,0,0,0,1,0,0,0,0,0
10898,0,0,0,1,0,0,0,0,0
10899,0,0,0,1,0,0,0,0,0
10900,0,0,0,1,0,0,0,0,0
10901,0,0,0,1,0,0,0,0,0
10902,0,0,0,1,0,0,0,0,0
10903,0,0,0,1,0,0,0,0,0
10904,0,0,0,1,0,0,0,0,0
10905,0,0,0,1,0,0,0,0,0
10906,0,0,0,1,0,0,0,0,0
10907,0,0,0,1,0,0,0,0,0
10908,0,0,0,1,0,0,0,0,0
10909,0,0,0,1,0,0,0,0,0
10910,0,0,0,1,0,0,0,0,0
10911,0,0,0,1,0,0,0,0,0
10912,0,0,0,1,0,0,0,0,0
10913,0,0,0,1,0,0,0,0,0
10914,0,0,0,1,0,0,0,0,0
10915,0,0,0,1,0,0,0,0,0
10916,0,0,0,1,0,0,0,0,0
10917,0,0,0,1,0,0,0,0,0
10918,0,0,0,1,0,0,0,0,0
10919,0,0,0,1,0,0,0,0,0
10920,0,0,0,1,0,0,0,0,0
10921,0,0,0,1,0,0,0,0,0
10922,0,0,0,1,0,0,0,0,0
10923,0,0,0,1,0,0,0,0,0
10924,0,0,0,1,0,0,0,0,0
10925,0,0,0,1,0,0,0,0,0
10926,0,0,0,1,0,0,0,0,0
10927,0,0,0,1,0,0,0,0,0
10928,0,0,0,1,0,0,0,0,0
10929,0,0,0,1,0,0,0,0,0
10930,0,0,0,1,0,0,0,0,0
10931,0,0,0,0,0,0,0,0,1
10932,0,0,0,0,0,0,0,0,1
10933,0,0,0,0,0,0,0,0,1
10934,0,0,0,0,0,0,0,0,1
10935,0,0,0,0,0,0,0,0,1
10936,0,0,0,0,0,0,0,0,1
10937,0,0,0,0,0,0,0,0,1
10938,0,0,0,0,0,0,0,0,1
10939,0,0,0,0,0,0,0,0,1
10940,0,0,0,0,0,0,0,0,1
10941,0,0,0,0,0,0,0,0,1
10942,0,0,0,0,0,0,0,0,1
10943,0,0,0,0,0,0,0,0,1
10944,0,0,0,0,0,0,0,0,1
10945,0,0,0,0,0,0,0,0,1
10946,0,0,0,0,0,0,0,0,1
10947,0,0,0,0,0,0,0,0,1
10948,0,0,0,0,0,0,0,0,1
10949,0,0,0,0,0,0,0,0,1
10950,0,0,0,0,0,0,0,0,1
10951,0,0,0,0,0,0,0,0,1
10952,0,0,0,0,0,0,0,0,1
10953,0,0,0,0,0,0,0,0,1
10954,0,0,0,0,0,0,0,0,1
10955,0,0,0,0,0,0,0,0,1
10956,0,0,0,0,0,0,0,0,1
10957,0,0,0,0,0,0,0,0,1
10958,0,0,0,0,0,0,0,0,1
10959,0,0,0,0,0,0,0,0,1
10960,0,0,0,0,0,0,0,0,1
10961,0,0,0,0,0,0,0,0,1
10962,0,0,0,0,0,0,0,0,1
10963,0,0,0,0,0,0,0,0,1
10964,0,0,0,0,0,0,0,0,1
10965,0,0,0,0,0,0,0,0,1
10966,0,0,0,0,0,0,0,0,1
10967,0,0,0,0,0,0,0,0,1
10968,0,0,0,0,0,0,0,0,1
10969,0,0,0,0,0,0,0,0,1
10970,0,0,0,0,0,0,0,0,1
10971,0,0,0,0,0,0,0,0,1
10972,0,0,0,0,0,0,0,0,1
10973,0,0,0,0,0,0,0,0,1
10974,0,0,0,0,0,0,0,0,1
10975,0,0,0,0,0,0,0,0,1
10976,0,0,0,0,0,0,0,0,1
10977,0,0,0,0,0,0,0,0,1
10978,0,0,0,0,0,0,0,0,1
10979,0,0,0,0,0,0,0,0,1
10980,0,0,0,0,0,0,0,0,1
10981,0,0,0,0,0,0,0,0,1
10982,0,0,0,0,0,0,0,0,1
10983,0,0,0,0,0,0,0,0,1
10984,0,0,0,0,0,0,0,0,1
10985,0,0,0,0,0,0,0,0,1
10986,0,0,0,0,0,0,0,0,1
10987,0,0,0,0,0,0,0,0,1
10988,0,0,0,0,0,0,0,0,1
10989,0,0,0,0,0,0,0,0,1
10990,0,0,0,0,0,0,0,0,1
10991,0,0,0,0,0,0,0,0,1
10992,0,0,0,0,0,0,0,0,1
10993,0,0,0,0,0,0,0,0,1
10994,0,0,0,0,0,0,0,0,1
10995,0,0,0,0,0,0,0,0,1
10996,0,0,0,0,0,0,0,0,1
10997,0,0,0,0,0,0,0,0,1
10998,0,0,0,0,1,0,0,0,1
10999,0,0,0,0,1,0,0,0,1
11000,0,0,0,0,1,0,0,0,1
11001,0,0,0,0,1,0,0,0,1
11002,0,0,0,0,1,0,0,0,1
11003,0,0,0,0,1,0,0,0,1
11004,0,0,0,0,1,0,0,0,1
11005,0,0,0,0,1,0,0,0,1
11006,0,0,0,0,1,0,0,0,1
11007,0,0,0,0,1,0,0,0,1
11008,0,0,0,0,1,0,0,0,1
11009,0,0,0,0,1,0,0,0,1
11010,0,0,0,0,1,0,0,0,1
11011,0,0,0,0,1,0,0,0,1
11012,0,0,0,0,1,0,0,0,1
11013,0,0,0,0,1,0,0,0,1
11014,0,0,0,0,1,0,0,0,1
11015,0,0,0,0,1,0,0,0,1
11016,0,0,0,0,1,0,0,0,1
11017,0,0,0,0,1,0,0,0,1
11018,0,0,0,0,1,0,0,0,1
11019,0,0,0,0,1,0,0,0,1
11020,0,0,0,0,1,0,0,0,1
11021,0,0,0,0,1,0,0,0,1
11022,0,0,0,0,1,0,0,0,1
11023,0,0,0,0,1,0,0,0,1
11024,0,0,0,0,1,0,0,0,1
11025,0,0,0,0,1,0,0,0,1
11026,0,0,0,0,1,0,0,0,1
11027,0,0,0,0,1,0,0,0,1
11028,0,0,0,0,1,0,0,0,1
11029,0,0,0,0,0,0,0,0,1
11030,0,0,0,0,0,0,0,0,1
11031,0,0,0,0,0,0,0,0,1
11032,0,0,0,0,0,0,0,0,1
11033,0,0,0,0,0,0,0,0,1
11034,0,0,0,0,0,0,0,0,1
11035,0,0,0,0,0,0,0,0,1
11036,0,0,0,0,0,0,0,0,1
11037,0,0,0,0,0,0,0,0,1
11038,0,0,0,0,0,0,0,0,1
11039,0,0,0,0,0,0,0,0,1
11040,0,0,0,0,0,0,0,0,1
11041,0,0,0,0,0,0,0,0,1
11042,0,0,0,0,0,0,0,0,1
11043,0,0,0,0,0,0,0,0,1
11044,0,0,0,0,0,0,0,0,1
11045,0,0,0,0,0,0,0,0,1
11046,0,0,0,0,0,0,0,0,1
11047,0,0,0,0,0,0,0,0,1
11048,0,0,0,0,0,0,0,0,1
11049,0,0,0,0,0,0,0,0,1
11050,0,0,0,0,0,0,0,0,1
11051,0,0,0,0,0,0,0,0,1
11052,0,0,0,0,0,0,0,0,1
11053,0,0,0,0,0,0,0,0,1
11054,0,0,0,0,0,0,0,0,1
11055,0,0,0,0,0,0,0,0,1
11056,0,0,0,0,0,0,0,0,1
11057,0,0,0,0,0,0,0,0,1
11058,0,0,0,0,0,0,0,0,1
11059,0,0,0,0,0,0,0,0,1
11060,0,0,0,0,0,0,0,0,1
11061,0,0,0,0,0,0,0,0,1
11062,0,0,0,0,0,0,0,0,1
11063,0,0,0,0,0,0,0,0,1
11064,0,0,0,0,0,0,0,0,1
11065,0,0,0,0,0,0,0,0,1
11066,0,0,0,0,0,0,0,0,1
11067,0,0,0,0,0,0,0,0,1
11068,0,0,0,0,0,0,0,0,1
11069,0,0,0,0,0,0,0,0,1
11070,0,0,0,0,0,0,0,0,1
11071,0,0,0,0,0,0,0,0,1
11072,0,0,0,0,0,0,0,0,1
11073,0,0,0,0,0,0,0,0,1
11074,0,0,0,0,0,0,0,0,1
11075,0,0,0,0,0,0,0,0,1
11076,0,0,0,0,0,0,0,0,1
11077,0,0,0,0,0,0,0,0,1
11078,0,0,0,0,0,0,0,0,1
11079,0,0,0,0,0,0,0,0,1
11080,0,0,0,0,0,0,0,0,1
11081,0,0,0,0,0,0,0,0,1
11082,0,0,0,0,0,0,0,0,1
11083,0,0,0,0,0,0,0,0,1
11084,0,0,0,0,0,0,0,0,1
11085,0,0,0,0,0,0,0,0,1
11086,0,0,0,0,0,0,0,0,1
11087,0,0,0,0,0,0,0,0,1
11088,0,0,0,0,0,0,0,0,1
11089,0,0,0,0,0,0,0,0,1
11090,0,0,0,0,0,0,0,0,1
11091,0,0,0,0,0,0,0,0,1
11092,0,0,0,0,0,0,0,0,1
11093,0,0,0,0,0,0,0,0,1
11094,0,0,0,0,0,0,0,0,1
11095,0,0,0,0,0,0,0,0,1
11096,0,0,0,0,0,0,0,0,1
11097,0,0,0,0,0,0,0,0,1
11098,0,0,0,0,0,0,0,0,1
11099,0,0,0,0,0,0,0,0,1
11100,0,0,0,0,0,0,0,0,1
11101,0,0,0,0,0,0,0,0,1
11102,0,0,0,0,0,0,0,0,1
11103,0,0,0,0,0,0,0,0,1
11104,0,0,0,0,0,0,0,0,1
11105,0,0,0,0,0,0,0,0,1
11106,0,0,0,0,0,0,0,0,1
11107,0,0,0,0,0,0,0,0,1
11108,0,0,0,0,0,0,0,0,1
11109,0,0,0,0,0,0,0,0,1
11110,0,0,0,0,0,0,0,0,1
11111,0,0,0,0,0,0,0,0,1
11112,0,0,0,0,0,0,0,0,1
11113,0,0,0,0,0,0,0,0,1
11114,0,0,0,0,0,0,0,0,1
11115,0,0,0,0,0,0,0,0,1
11116,0,0,0,0,0,0,0,0,1
11117,0,0,0,0,0,0,0,0,1
11118,0,0,0,0,0,0,0,0,1
11119,0,0,0,0,0,0,0,0,1
11120,0,0,0,0,0,0,0,0,1
11121,0,0,0,0,0,0,0,0,1
11122,0,0,0,0,0,0,0,0,1
11123,0,0,0,0,0,0,0,0,1
11124,0,0,0,0,0,0,0,0,1
11125,0,0,0,0,0,0,0,0,1
11126,0,0,0,0,0,0,0,0,1
11127,0,0,0,0,0,0,0,0,1
11128,0,0,0,0,0,0,0,0,1
11129,0,0,0,0,0,0,0,0,1
11130,0,0,0,0,0,0,0,0,1
11131,0,0,0,0,0,0,0,0,1
11132,0,0,0,0,0,0,1,0,1
11133,0,0,0,0,0,0,1,0,1
11134,0,0,0,0,0,0,1,0,1
11135,0,0,0,0,0,0,1,0,1
11136,0,0,0,0,0,0,1,0,1
11137,0,0,0,0,0,0,1,0,1
11138,0,0,0,0,0,0,1,0,1
11139,0,0,0,0,0,0,1,0,1
11140,0,0,0,0,0,0,1,0,1
11141,0,0,0,0,0,0,1,0,1
11142,0,0,0,0,0,0,1,0,1
11143,0,0,0,0,0,0,1,0,1
11144,0,0,0,0,0,0,1,0,1
11145,0,0,0,0,0,0,1,0,1
11146,0,0,0,0,0,0,1,0,1
11147,0,0,0,0,0,0,1,0,1
11148,0,0,0,0,0,0,1,0,1
11149,0,0,0,0,0,0,1,0,1
11150,0,0,0,0,0,0,1,0,1
11151,0,0,0,0,0,0,1,0,1
11152,0,0,0,0,0,0,1,0,1
11153,0,0,0,0,0,0,1,0,1
11154,0,0,0,0,0,0,1,0,1
11155,0,0,0,0,0,0,1,0,1
11156,0,0,0,0,0,0,1,0,1
11157,0,0,0,0,0,0,1,0,1
11158,0,0,0,0,0,0,1,0,1
11159,0,0,0,0,0,0,1,0,1
11160,0,0,0,0,0,0,1,0,1
11161,0,0,0,0,0,0,1,0,1
11162,0,0,0,0,0,0,1,0,1
11163,0,0,0,0,0,0,0,0,1
11164,0,0,0,0,0,0,0,0,1
11165,0,0,0,0,0,0,0,0,1
11166,0,0,0,0,0,0,0,0,1
11167,0,0,0,0,0,0,0,0,1
11168,0,0,0,0,0,0,0,0,1
11169,0,0,0,0,0,0,0,0,1
11170,0,0,0,0,0,0,0,0,1
11171,0,0,0,0,0,0,0,0,1
11172,0,0,0,0,0,0,0,0,1
11173,0,0,0,0,0,0,0,0,1
11174,0,0,0,0,0,0,0,0,1
11175,0,0,0,0,0,0,0,0,1
11176,0,0,0,0,0,0,0,0,1
11177,0,0,0,0,0,0,0,0,1
11178,0,0,0,0,0,0,0,0,1
11179,0,0,0,0,0,0,0,0,1
11180,0,0,0,0,0,0,0,0,1
11181,0,0,0,0,0,0,0,0,1
11182,0,0,0,0,0,0,0,0,1
11183,0,0,0,0,0,0,0,0,1
11184,0,0,0,0,0,0,0,0,1
